latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.08325,135.49391,304.64,2.56,1.54,2025-06-26,0039,T,31,6.1NRT,286.78,13.6,D
-15.66174,131.97337,310.3,1.38,1.16,2025-06-26,0039,T,40,6.1NRT,296.53,7.55,D
-16.0908,135.4877,307.31,2.56,1.54,2025-06-26,0039,T,61,6.1NRT,285.66,22.07,D
-16.09329,135.51096,303.19,2.57,1.54,2025-06-26,0039,T,43,6.1NRT,287.16,11.9,D
-15.74898,132.00049,308.12,1.39,1.17,2025-06-26,0039,T,41,6.1NRT,295.62,7.79,D
-16.22713,136.1987,302.29,2.93,1.63,2025-06-26,0039,T,19,6.1NRT,283.48,15.83,D
-15.7709,131.86356,321.09,1.36,1.16,2025-06-26,0039,T,78,6.1NRT,296.18,22.85,D
-15.77248,131.87599,309.99,1.36,1.16,2025-06-26,0039,T,23,6.1NRT,295.21,8.13,D
-15.7772,131.91347,309.49,1.37,1.16,2025-06-26,0039,T,40,6.1NRT,295.52,8.73,D
-15.77877,131.92595,309.26,1.37,1.16,2025-06-26,0039,T,53,6.1NRT,295.88,8.83,D
-15.78036,131.93849,312.01,1.38,1.16,2025-06-26,0039,T,45,6.1NRT,295.94,10.53,D
-15.78353,131.96373,315.12,1.38,1.16,2025-06-26,0039,T,60,6.1NRT,295.64,13.57,D
-15.81381,132.03717,310.13,1.4,1.17,2025-06-26,0039,T,57,6.1NRT,294.81,9.89,D
-15.82417,132.03581,309.31,1.4,1.17,2025-06-26,0039,T,26,6.1NRT,296.86,8.35,D
-16.44166,136.82877,309.74,3.3,1.72,2025-06-26,0039,T,66,6.1NRT,292.7,40.04,D
-16.56358,137.88641,319.89,4,1.86,2025-06-26,0039,T,78,6.1NRT,292.54,111.76,D
-16.56717,137.923,306.49,4.03,1.86,2025-06-26,0039,T,46,6.1NRT,290.72,35.21,D
-15.92291,131.92657,309.69,1.38,1.16,2025-06-26,0039,T,49,6.1NRT,296.02,8.91,D
-15.91968,131.92044,307.12,1.38,1.16,2025-06-26,0039,T,53,6.1NRT,295.71,6.77,D
-16.56994,137.87883,315.01,4,1.86,2025-06-26,0039,T,74,6.1NRT,293.1,79.14,D
-16.5733,137.91544,313.53,4.03,1.86,2025-06-26,0039,T,72,6.1NRT,291.53,73.5,D
-15.14224,125.67517,311.61,1.2,1.09,2025-06-26,0039,T,68,6.1NRT,294.51,10.29,D
-15.14394,125.68599,311.19,1.19,1.09,2025-06-26,0039,T,67,6.1NRT,294.51,9.8,D
-15.29961,125.58728,316.46,1.2,1.09,2025-06-26,0039,T,74,6.1NRT,294.75,13.47,D
-15.30225,125.58064,325.9,1.2,1.09,2025-06-26,0039,T,83,6.1NRT,295.21,27.55,D
-15.30399,125.59161,310.6,1.2,1.09,2025-06-26,0039,T,66,6.1NRT,295.14,8.79,D
-15.28724,125.29784,310.31,1.25,1.11,2025-06-26,0039,T,66,6.1NRT,295.47,9.06,D
-15.74118,128.30171,350.98,1,1,2025-06-26,0039,T,96,6.1NRT,300.35,59.6,D
-15.74249,128.31084,315.88,1,1,2025-06-26,0039,T,58,6.1NRT,297.98,9.3,D
-15.29524,125.28487,308.98,1.25,1.11,2025-06-26,0039,T,63,6.1NRT,295,7.63,D
-15.75001,128.3004,318.02,1,1,2025-06-26,0039,T,75,6.1NRT,298.6,11.29,D
-15.75132,128.30951,315.47,1,1,2025-06-26,0039,T,71,6.1NRT,297.72,9.13,D
-15.49943,125.65851,308.59,1.19,1.08,2025-06-26,0039,T,62,6.1NRT,294.85,7.89,D
-15.80206,125.44501,316.06,1.21,1.09,2025-06-26,0039,T,74,6.1NRT,296.75,14.15,D
-15.80377,125.45602,315.82,1.21,1.09,2025-06-26,0039,T,73,6.1NRT,297.28,13.8,D
-15.93133,125.46823,309.86,1.2,1.09,2025-06-26,0039,T,59,6.1NRT,294.56,8.34,D
-15.98215,125.60369,306.17,1.18,1.08,2025-06-26,0039,T,55,6.1NRT,295.26,6.45,D
-15.9611,125.40697,305.54,1.21,1.09,2025-06-26,0039,T,53,6.1NRT,295.27,5.33,D
-17.85874,138.64647,303.76,4.75,1.99,2025-06-26,0039,T,45,6.1NRT,292.72,33.38,D
-16.66451,128.18481,318.3,1,1,2025-06-26,0039,T,76,6.1NRT,296.46,12.98,D
-17.21964,126.44004,306.52,1.06,1.03,2025-06-26,0039,T,57,6.1NRT,295.5,4.12,D
-17.24243,126.40661,310,1.06,1.03,2025-06-26,0039,T,66,6.1NRT,296.06,6.77,D
-17.12846,123.97565,321.25,1.42,1.18,2025-06-26,0039,T,65,6.1NRT,295.11,25.47,D
-17.13057,123.98859,318.25,1.41,1.18,2025-06-26,0039,T,63,6.1NRT,294.82,20.05,D
-17.14093,123.98679,336.1,1.41,1.18,2025-06-26,0039,T,89,6.1NRT,296.12,53.65,D
-17.14303,123.99973,325.65,1.41,1.18,2025-06-26,0039,T,59,6.1NRT,296.59,30.98,D
-17.15338,123.99792,318.45,1.41,1.18,2025-06-26,0039,T,48,6.1NRT,294.99,20.17,D
-18.15764,130.42963,311.01,1.2,1.09,2025-06-26,0039,T,70,6.1NRT,293.01,11.86,D
-18.20727,130.43419,325.38,1.2,1.09,2025-06-26,0039,T,83,6.1NRT,293.07,27.45,D
-18.21005,130.42789,314.24,1.2,1.09,2025-06-26,0039,T,74,6.1NRT,292.29,14.73,D
-18.21145,130.43898,316,1.2,1.09,2025-06-26,0039,T,76,6.1NRT,292.7,16.92,D
-18.08425,128.11549,308.11,1,1,2025-06-26,0039,T,53,6.1NRT,294.66,5.81,D
-18.09179,128.10486,304.68,1,1,2025-06-26,0039,T,44,6.1NRT,293.26,3.83,D
-18.0931,128.11417,306.54,1,1,2025-06-26,0039,T,56,6.1NRT,293.14,4.96,D
-17.98607,122.87878,312.51,1.63,1.26,2025-06-26,0039,T,71,6.1NRT,294.12,17.81,D
-30.65405,29.60695,304.11,1.91,1.35,2025-06-26,0001,A,59,6.1NRT,284.64,20.73,N
-30.65792,29.59882,301.85,1.91,1.35,2025-06-26,0001,A,21,6.1NRT,284.52,16.09,N
-30.66147,29.6161,312.03,1.9,1.35,2025-06-26,0001,A,84,6.1NRT,286.76,32.53,N
-31.1382,30.12429,300.56,1.72,1.29,2025-06-26,0001,A,30,6.1NRT,290.05,10.96,N
-31.2276,28.5604,323.63,2.17,1.43,2025-06-26,0001,A,100,6.1NRT,287.27,73.99,N
-4.9325,12.09224,326.34,1.87,1.34,2025-06-26,0132,A,100,6.1NRT,290.08,61.61,N
-6.92546,24.96013,324.12,3,1.65,2025-06-26,0132,A,100,6.1NRT,288.15,116.06,N
-6.93992,24.95807,337.88,3,1.65,2025-06-26,0132,A,100,6.1NRT,288.26,204.99,N
-6.94344,24.9845,328.73,3.02,1.65,2025-06-26,0132,A,100,6.1NRT,287.61,143.37,N
-6.93425,19.36448,312.26,1.16,1.07,2025-06-26,0132,A,84,6.1NRT,287.1,15.85,N
14.46949,23.26302,312.11,1.07,1.03,2025-06-26,0126,A,84,6.1NRT,297.5,9.71,N
14.46363,23.23693,307.86,1.07,1.03,2025-06-26,0126,A,73,6.1NRT,296.59,6.98,N
29.23479,19.69061,303.05,1.71,1.28,2025-06-26,0122,A,53,6.1NRT,290.88,13.31,N
29.23299,19.70766,308.84,1.71,1.28,2025-06-26,0122,A,76,6.1NRT,291.01,20.98,N
29.23486,19.70091,312.63,1.71,1.28,2025-06-26,0122,A,85,6.1NRT,291.05,25.63,N
29.07419,19.0666,305.1,1.88,1.34,2025-06-26,0122,A,63,6.1NRT,291.71,19.17,N
28.9172,19.77593,324.27,1.67,1.27,2025-06-26,0122,A,100,6.1NRT,292.73,49.11,N
28.90602,19.77452,326.03,1.67,1.27,2025-06-26,0122,A,100,6.1NRT,292.35,53.51,N
28.90419,19.79106,302.49,1.67,1.27,2025-06-26,0122,A,49,6.1NRT,292.19,12.27,N
27.98569,22.32186,309.27,1.15,1.07,2025-06-26,0122,A,77,6.1NRT,294.29,11.47,N
28.05737,19.91271,310.62,1.59,1.24,2025-06-26,0122,A,80,6.1NRT,291.74,22.57,N
27.6469,22.50048,312.24,1.12,1.06,2025-06-26,0122,A,84,6.1NRT,294.85,13.27,N
27.64542,22.51156,305.18,1.12,1.06,2025-06-26,0122,A,63,6.1NRT,294.54,7.54,N
27.58725,22.40461,313.1,1.13,1.06,2025-06-26,0122,A,86,6.1NRT,294.38,14.48,N
-21.18606,-48.69133,311.51,2.5,1.52,2025-06-26,0117,T,83,6.1NRT,286.6,50.49,N
-20.57054,-58.29839,311.68,1.1,1.04,2025-06-26,0120,T,83,6.1NRT,290.7,12.11,N
-20.57851,-58.36045,301.24,1.1,1.05,2025-06-26,0120,T,39,6.1NRT,290,5.04,N
-20.56129,-58.29975,302.23,1.1,1.04,2025-06-26,0120,T,48,6.1NRT,290.3,5.34,N
-17.7861,-59.89586,309.54,1.23,1.1,2025-06-26,0120,T,78,6.1NRT,292.28,10.84,N
-17.54287,-60.15696,301.13,1.26,1.12,2025-06-26,0120,T,38,6.1NRT,290.97,4.94,N
-17.0622,-60.15381,304.12,1.24,1.11,2025-06-26,0120,T,59,6.1NRT,290.72,7.6,N
-16.28454,-61.5294,301.03,1.49,1.2,2025-06-26,0120,T,37,6.1NRT,288.14,8.96,N
-14.91186,-54.33115,311.21,1.29,1.13,2025-06-26,0120,T,82,6.1NRT,289.89,16.22,N
-15.78537,-60.77989,334.23,1.31,1.13,2025-06-26,0120,T,100,6.1NRT,292.32,50.31,N
-15.78682,-60.79181,307,1.31,1.14,2025-06-26,0120,T,69,6.1NRT,290.52,9.96,N
-15.77534,-60.78125,309.28,1.31,1.13,2025-06-26,0120,T,73,6.1NRT,290.57,11.78,N
-15.77678,-60.79323,315.7,1.31,1.14,2025-06-26,0120,T,92,6.1NRT,290.44,19.21,N
9.55996,-63.62966,307.89,1.02,1.01,2025-06-26,0126,T,73,6.1NRT,282.12,8.94,N
9.6483,-63.52878,302.81,1.02,1.01,2025-06-26,0126,T,51,6.1NRT,284.75,5.01,N
9.64448,-63.5558,305.06,1.02,1.01,2025-06-26,0126,T,43,6.1NRT,285.67,5.05,N
9.6432,-63.56481,327.84,1.02,1.01,2025-06-26,0126,T,100,6.1NRT,287.59,25.94,N
9.64193,-63.57383,309.08,1.02,1.01,2025-06-26,0126,T,76,6.1NRT,288.23,7.66,N
9.62142,-63.71847,318.95,1.02,1.01,2025-06-26,0126,T,98,6.1NRT,290.19,15.71,N
9.62014,-63.72755,370.01,1.03,1.01,2025-06-26,0126,T,100,6.1NRT,291.31,119.47,N
9.65716,-63.53006,323.53,1.02,1.01,2025-06-26,0126,T,100,6.1NRT,285.57,21.42,N
9.65589,-63.53906,311.45,1.02,1.01,2025-06-26,0126,T,83,6.1NRT,285.51,9.61,N
9.65207,-63.56608,317.87,1.02,1.01,2025-06-26,0126,T,96,6.1NRT,288.14,14.48,N
9.62258,-63.77428,300.52,1.03,1.01,2025-06-26,0126,T,29,6.1NRT,268.66,5.17,N
9.65329,-63.62153,341.56,1.02,1.01,2025-06-26,0126,T,100,6.1NRT,290.74,45.76,N
9.65201,-63.63058,379.68,1.02,1.01,2025-06-26,0126,T,100,6.1NRT,292.05,154.85,N
9.67107,-63.55963,300.98,1.02,1.01,2025-06-26,0126,T,29,6.1NRT,287.3,3.29,N
10.07633,-64.86207,310.46,1.11,1.05,2025-06-26,0126,T,80,6.1NRT,287.93,10.11,N
10.21198,-64.61636,315.6,1.08,1.04,2025-06-26,0126,T,92,6.1NRT,288.23,15.09,N
-15.77644,-60.78693,323.81,1.31,1.13,2025-06-26,0120,T,100,6.1NRT,291.05,32.19,N
-13.05077,-48.83337,308.68,3.6,1.78,2025-06-26,0120,T,75,6.1NRT,291.3,54.28,N
-13.03513,-48.83607,307.39,3.6,1.78,2025-06-26,0120,T,71,6.1NRT,291.14,47.77,N
-13.05652,-48.83742,301.84,3.6,1.78,2025-06-26,0120,T,26,6.1NRT,290.9,26.85,N
-13.04091,-48.84031,308.77,3.6,1.78,2025-06-26,0120,T,75,6.1NRT,291.15,55.62,N
-12.78962,-48.73256,302.52,3.71,1.8,2025-06-26,0120,T,50,6.1NRT,291.12,32.41,N
-13.09863,-52.30088,323.79,1.93,1.36,2025-06-26,0120,T,100,6.1NRT,292.61,57.55,N
-13.29117,-57.08508,305.51,1.02,1.01,2025-06-26,0120,T,65,6.1NRT,291.12,6.82,N
-13.29248,-57.09426,313.32,1.02,1.01,2025-06-26,0120,T,87,6.1NRT,291.06,12.37,N
-11.83187,-51.25762,317.72,2.46,1.51,2025-06-26,0120,T,96,6.1NRT,292.64,58.42,N
-11.35786,-48.70667,302.95,3.97,1.85,2025-06-26,0120,T,52,6.1NRT,290.88,39.04,N
-11.82297,-51.26475,306.57,2.46,1.51,2025-06-26,0120,T,68,6.1NRT,291.83,26.68,N
-11.36745,-48.71007,304.68,3.97,1.85,2025-06-26,0120,T,61,6.1NRT,290.74,47.18,N
-12.588,-57.38995,301.1,1.01,1.01,2025-06-26,0120,T,38,6.1NRT,290.85,4.11,N
-12.53112,-57.18922,306.99,1.02,1.01,2025-06-26,0120,T,70,6.1NRT,291.43,7.66,N
-12.6179,-57.87204,304.34,1,1,2025-06-26,0120,T,60,6.1NRT,290.26,6.3,N
-12.61915,-57.88105,301.96,1,1,2025-06-26,0120,T,46,6.1NRT,290.46,4.87,N
-11.56539,-52.10482,307.75,2.13,1.42,2025-06-26,0120,T,72,6.1NRT,292.29,24.04,N
-11.92053,-54.8152,302.19,1.33,1.14,2025-06-26,0120,T,47,6.1NRT,291.64,6.77,N
-11.87191,-54.69381,303.8,1.36,1.15,2025-06-26,0120,T,57,6.1NRT,291.98,7.86,N
-12.02843,-57.08809,311.39,1.04,1.02,2025-06-26,0120,T,82,6.1NRT,291.6,10.53,N
-12.01946,-57.08943,302.61,1.04,1.02,2025-06-26,0120,T,50,6.1NRT,291.2,4.71,N
-11.60876,-55.53636,316.01,1.22,1.1,2025-06-26,0120,T,92,6.1NRT,292.87,18.62,N
-11.61038,-55.54725,307.93,1.22,1.1,2025-06-26,0120,T,73,6.1NRT,292.51,10.45,N
-11.43937,-54.48203,322.49,1.42,1.18,2025-06-26,0120,T,100,6.1NRT,292.56,33.56,N
-11.80699,-57.34713,309.78,1.02,1.01,2025-06-26,0120,T,78,6.1NRT,291.68,8.64,N
-11.80829,-57.35633,335.78,1.02,1.01,2025-06-26,0120,T,100,6.1NRT,292.37,37.4,N
-11.13343,-53.91277,304.05,1.58,1.24,2025-06-26,0120,T,58,6.1NRT,291.64,10.15,N
-11.13566,-53.9269,308.67,1.58,1.24,2025-06-26,0120,T,75,6.1NRT,291.84,15.72,N
-11.13184,-53.91862,305.06,1.58,1.24,2025-06-26,0120,T,29,6.1NRT,291.67,10.12,N
-11.0683,-55.07291,306.25,1.32,1.14,2025-06-26,0120,T,67,6.1NRT,291.76,10.14,N
-10.828,-53.72989,305.58,1.65,1.26,2025-06-26,0120,T,30,6.1NRT,291.66,11.94,N
-10.83034,-53.74462,305,1.65,1.26,2025-06-26,0120,T,21,6.1NRT,291.91,11.29,N
-11.07225,-55.36714,313.62,1.26,1.12,2025-06-26,0120,T,87,6.1NRT,293,15.94,N
-11.07397,-55.37842,339.18,1.26,1.12,2025-06-26,0120,T,100,6.1NRT,294.52,58.26,N
-10.82791,-53.73657,311.93,1.65,1.26,2025-06-26,0120,T,76,6.1NRT,292.07,20.8,N
-11.07155,-55.37365,341.49,1.26,1.12,2025-06-26,0120,T,100,6.1NRT,295.4,63.83,N
-11.07321,-55.38497,324.8,1.26,1.12,2025-06-26,0120,T,100,6.1NRT,293.23,30.66,N
-10.8168,-53.73841,305.91,1.65,1.26,2025-06-26,0120,T,48,6.1NRT,291.57,12.73,N
-11.06171,-55.37524,351.41,1.26,1.12,2025-06-26,0120,T,100,6.1NRT,294.87,91.39,N
-11.06338,-55.38656,328.08,1.26,1.12,2025-06-26,0120,T,100,6.1NRT,293.27,36.23,N
-10.5067,-53.59173,302.96,1.71,1.28,2025-06-26,0122,T,52,6.1NRT,291.52,10.59,N
-10.87505,-56.44878,306.24,1.12,1.05,2025-06-26,0122,T,67,6.1NRT,291.91,7.2,N
-10.87652,-56.45879,322.96,1.11,1.05,2025-06-26,0122,T,100,6.1NRT,292.55,23.4,N
-10.71048,-59.12707,301.28,1.01,1,2025-06-26,0122,T,40,6.1NRT,290.95,3.89,N
-10.71171,-59.13608,301.74,1.01,1.01,2025-06-26,0122,T,44,6.1NRT,290.68,4.17,N
-9.12007,-49.44711,325.18,3.85,1.83,2025-06-26,0122,T,100,6.1NRT,293.5,163.22,N
-9.1284,-49.45095,311.16,3.85,1.83,2025-06-26,0122,T,82,6.1NRT,292.73,72.05,N
-10.30137,-57.12935,329.62,1.06,1.03,2025-06-26,0122,T,100,6.1NRT,291.99,29.64,N
-10.30272,-57.1388,324.61,1.06,1.03,2025-06-26,0122,T,100,6.1NRT,291.8,23.16,N
-9.11235,-49.45374,312.97,3.85,1.83,2025-06-26,0122,T,86,6.1NRT,293.1,82.38,N
-10.2923,-57.13065,307.08,1.06,1.03,2025-06-26,0122,T,70,6.1NRT,291.71,7.35,N
-10.29365,-57.14016,306.46,1.06,1.03,2025-06-26,0122,T,68,6.1NRT,292.2,6.92,N
-9.79019,-57.42423,304.36,1.05,1.02,2025-06-26,0122,T,60,6.1NRT,292.21,5.54,N
-9.51916,-56.10603,327.89,1.2,1.09,2025-06-26,0122,T,100,6.1NRT,294.14,32.49,N
-9.5207,-56.11666,305.99,1.2,1.09,2025-06-26,0122,T,64,6.1NRT,292.74,6.98,N
-9.508,-56.09678,324.4,1.2,1.09,2025-06-26,0122,T,100,6.1NRT,294.31,26.97,N
-9.50954,-56.10745,334.68,1.2,1.09,2025-06-26,0122,T,100,6.1NRT,293.76,44.38,N
-9.51109,-56.1181,304.59,1.2,1.09,2025-06-26,0122,T,60,6.1NRT,292.59,6.01,N
-9.49683,-56.08755,315.16,1.21,1.09,2025-06-26,0122,T,91,6.1NRT,293.58,15.96,N
-9.49838,-56.09822,346.45,1.2,1.09,2025-06-26,0122,T,100,6.1NRT,294.96,70.15,N
-9.25376,-63.28698,301.54,1.58,1.24,2025-06-26,0122,T,42,6.1NRT,291.06,6.72,N
-8.76328,-63.75503,303.76,1.68,1.28,2025-06-26,0122,T,57,6.1NRT,291.16,10.05,N
-8.72276,-64.15897,314.74,1.81,1.32,2025-06-26,0122,T,90,6.1NRT,290.66,30.34,N
46.368,32.04503,308.25,1.03,1.01,2025-06-26,0117,A,62,6.1NRT,291.52,7.76,N
46.35259,32.02626,314.29,1.03,1.01,2025-06-26,0117,A,85,6.1NRT,291.6,12.35,N
46.03355,28.80984,301.81,1.04,1.02,2025-06-26,0117,A,44,6.1NRT,290.62,5.49,N
45.35467,30.9067,305.9,1.01,1,2025-06-26,0117,A,39,6.1NRT,292.76,6.07,N
45.48999,28.31557,300.22,1.05,1.02,2025-06-26,0117,A,22,6.1NRT,290.2,3.94,N
40.81362,29.48187,306.65,1.01,1.01,2025-06-26,0120,A,69,6.1NRT,291.41,8.08,N
40.81179,29.49342,303.33,1.01,1.01,2025-06-26,0120,A,55,6.1NRT,291.14,6.06,N
38.73674,26.94716,307.65,1.02,1.01,2025-06-26,0120,A,72,6.1NRT,296.97,6.68,N
47.94857,122.83557,332.66,1.17,1.08,2025-06-26,0200,T,86,6.1NRT,303.14,26.56,D
47.94526,122.82787,326.17,1.17,1.08,2025-06-26,0200,T,51,6.1NRT,303.19,19.95,D
47.94263,122.84278,321.2,1.17,1.08,2025-06-26,0200,T,20,6.1NRT,301.11,13.75,D
47.93862,122.80923,322.43,1.17,1.08,2025-06-26,0200,T,46,6.1NRT,302.06,14.81,D
47.84444,123.11353,317.59,1.21,1.09,2025-06-26,0200,T,61,6.1NRT,302.05,6.38,D
47.74895,122.81934,312.87,1.18,1.08,2025-06-26,0200,T,61,6.1NRT,299.94,6.74,D
47.50815,122.89153,314.68,1.2,1.09,2025-06-26,0200,T,54,6.1NRT,298.65,8.13,D
47.50542,122.90671,314.13,1.2,1.09,2025-06-26,0200,T,44,6.1NRT,297.85,7.59,D
29.72591,118.23621,321.45,1.49,1.21,2025-06-26,0204,T,76,6.1NRT,295.86,21.72,D
49.07749,107.62458,315.82,2.96,1.64,2025-06-26,0200,T,6,6.1NRT,298.07,34.01,D
49.063,107.62225,324.62,2.96,1.64,2025-06-26,0200,T,81,6.1NRT,298.48,76.95,D
29.72321,118.25112,316.46,1.49,1.21,2025-06-26,0204,T,50,6.1NRT,295.27,12.14,D
41.45763,-81.67395,300.4,3.06,1.66,2025-06-26,0137,T,18,6.1NRT,283.79,14.43,N
47.49648,122.3716,311.93,1.15,1.07,2025-06-26,0200,T,61,6.1NRT,299.48,6.26,D
30.0745,115.88783,306.1,1.11,1.05,2025-06-26,0204,T,32,6.1NRT,272.39,5.05,D
47.19944,122.79578,313.63,1.2,1.09,2025-06-26,0200,T,63,6.1NRT,298.45,8.29,D
29.29976,118.38768,311.44,1.55,1.23,2025-06-26,0204,T,53,6.1NRT,294.41,9.34,D
47.10612,123.08939,320.48,1.24,1.11,2025-06-26,0200,T,74,6.1NRT,298.17,17.41,D
29.67872,114.68881,315.46,1.03,1.01,2025-06-26,0204,T,0,6.1NRT,296.69,8.25,D
47.10328,123.105,310.16,1.24,1.11,2025-06-26,0200,T,49,6.1NRT,297.57,5.63,D
28.88113,118.46,319.24,1.6,1.25,2025-06-26,0204,T,73,6.1NRT,294.24,20.25,D
47.06716,123.02424,315.8,1.23,1.1,2025-06-26,0200,T,62,6.1NRT,298.35,10.01,D
28.87826,118.47581,314.09,1.6,1.25,2025-06-26,0204,T,26,6.1NRT,293,11.29,D
47.0643,123.03975,312.54,1.24,1.1,2025-06-26,0200,T,32,6.1NRT,297.8,6.49,D
28.87031,118.45745,315.89,1.6,1.25,2025-06-26,0204,T,12,6.1NRT,293.24,13.52,D
46.67858,122.9099,318.5,1.24,1.11,2025-06-26,0200,T,63,6.1NRT,301.55,11.2,D
29.3078,115.74725,317.86,1.12,1.05,2025-06-26,0204,T,44,6.1NRT,294.84,8.85,D
46.66338,122.93736,316.84,1.24,1.11,2025-06-26,0200,T,57,6.1NRT,300.55,10.69,D
28.65544,119.37122,311.07,1.86,1.33,2025-06-26,0204,T,27,6.1NRT,293.19,12.77,D
46.19053,123.34425,315.49,1.32,1.14,2025-06-26,0200,T,35,6.1NRT,300.34,8.16,D
46.34691,122.38616,314.49,1.2,1.09,2025-06-26,0200,T,48,6.1NRT,300.71,6.74,D
28.8287,118.35965,314.58,1.58,1.24,2025-06-26,0204,T,66,6.1NRT,293.17,13.89,D
46.11089,121.99316,322.43,1.17,1.08,2025-06-26,0200,T,35,6.1NRT,303.95,12.09,D
28.57239,119.38336,311.67,1.87,1.34,2025-06-26,0204,T,34,6.1NRT,292.75,13,D
46.09905,122.00433,322.66,1.17,1.08,2025-06-26,0200,T,42,6.1NRT,303.91,10.78,D
28.46981,119.47467,313.97,1.91,1.35,2025-06-26,0204,T,52,6.1NRT,293.26,15.44,D
46.03379,122.37342,325.25,1.21,1.1,2025-06-26,0200,T,75,6.1NRT,304.4,15.39,D
29.20564,115.11327,311.6,1.07,1.03,2025-06-26,0204,T,54,6.1NRT,292.51,6.29,D
46.05722,122.12914,325.31,1.19,1.08,2025-06-26,0200,T,60,6.1NRT,302.55,15.53,D
28.64228,118.17616,315.34,1.55,1.23,2025-06-26,0204,T,48,6.1NRT,294.88,10.81,D
46.05462,122.14382,327.2,1.19,1.08,2025-06-26,0200,T,70,6.1NRT,302.32,18.17,D
28.34254,119.77967,311.3,2.02,1.38,2025-06-26,0204,T,19,6.1NRT,291.64,13.44,D
45.62995,122.93048,314.5,1.3,1.13,2025-06-26,0200,T,38,6.1NRT,294.56,10.4,D
30.30744,105.01625,310.1,2.79,1.6,2025-06-26,0204,T,38,6.1NRT,292.66,20.7,D
28.91795,115.80373,321.22,1.14,1.06,2025-06-26,0204,T,39,6.1NRT,298.05,11.4,D
45.62318,122.9109,325.78,1.3,1.13,2025-06-26,0200,T,76,6.1NRT,298.74,25.06,D
28.39634,118.11651,312.83,1.55,1.23,2025-06-26,0204,T,29,6.1NRT,288.33,8.92,D
45.01331,121.50057,316.81,1.17,1.08,2025-06-26,0200,T,43,6.1NRT,297.28,9.71,D
28.79148,115.39314,312.32,1.1,1.05,2025-06-26,0204,T,44,6.1NRT,294.63,5.59,D
42.81373,123.32205,322.62,1.56,1.23,2025-06-26,0202,T,33,6.1NRT,305.01,17.42,D
42.81012,123.34026,325.59,1.57,1.23,2025-06-26,0202,T,59,6.1NRT,305.4,24.04,D
28.64791,115.98861,322.74,1.17,1.08,2025-06-26,0204,T,53,6.1NRT,298.82,10.55,D
42.42955,122.56747,319.1,1.46,1.19,2025-06-26,0202,T,55,6.1NRT,300.73,16.06,D
27.99616,118.53211,311.8,1.68,1.28,2025-06-26,0204,T,49,6.1NRT,291.58,11.85,D
42.42632,122.58438,319.53,1.46,1.19,2025-06-26,0202,T,53,6.1NRT,300.62,16.97,D
28.16043,116.68389,310.62,1.29,1.13,2025-06-26,0204,T,46,6.1NRT,294.3,5.57,D
42.21258,123.44332,316.75,1.64,1.26,2025-06-26,0202,T,68,6.1NRT,299.82,17.6,D
28.32164,114.84322,312.94,1.06,1.03,2025-06-26,0204,T,56,6.1NRT,296.26,5.45,D
41.38907,122.37602,316.59,1.5,1.21,2025-06-26,0202,T,28,6.1NRT,293.12,13.61,D
28.25845,114.9503,316.67,1.07,1.03,2025-06-26,0204,T,40,6.1NRT,297.83,7.21,D
28.25123,114.81856,317.89,1.06,1.03,2025-06-26,0204,T,55,6.1NRT,298.64,8.83,D
41.34098,122.45118,309.54,1.51,1.21,2025-06-26,0202,T,24,6.1NRT,288.56,7,D
28.23727,114.84828,315.41,1.06,1.03,2025-06-26,0204,T,59,6.1NRT,297.43,6.64,D
40.88976,122.6999,324.33,1.6,1.25,2025-06-26,0202,T,76,6.1NRT,302.09,25.41,D
27.55144,118.80381,313.46,1.8,1.31,2025-06-26,0204,T,23,6.1NRT,297.19,12.62,D
32.50183,120.21039,315.45,1.75,1.3,2025-06-26,0204,T,36,6.1NRT,288.17,10.15,D
28.01934,115.62696,319.53,1.14,1.07,2025-06-26,0204,T,24,6.1NRT,299.24,9.08,D
32.466,120.15722,318.09,1.74,1.29,2025-06-26,0204,T,64,6.1NRT,285.53,18.4,D
32.03783,120.78985,317.49,1.95,1.36,2025-06-26,0204,T,49,6.1NRT,294.29,15.29,D
27.42637,118.34091,310.62,1.68,1.27,2025-06-26,0204,T,23,6.1NRT,291.67,10.5,D
32.05898,120.26958,317.83,1.8,1.32,2025-06-26,0204,T,53,6.1NRT,294.76,13.49,D
31.96178,119.80463,316.88,1.69,1.28,2025-06-26,0204,T,59,6.1NRT,293.09,13.64,D
27.33788,118.75964,315.44,1.8,1.32,2025-06-26,0204,T,37,6.1NRT,299.31,15.62,D
28.17429,113.1712,315.23,1,1,2025-06-26,0204,T,32,6.1NRT,294.4,5.84,D
31.98607,119.61613,320.03,1.64,1.26,2025-06-26,0204,T,42,6.1NRT,295.42,14.47,D
27.89864,114.94192,316.83,1.08,1.04,2025-06-26,0204,T,28,6.1NRT,297.83,6.73,D
31.89736,119.83618,326.36,1.7,1.28,2025-06-26,0204,T,53,6.1NRT,294.25,29.05,D
28.08187,113.04678,316.13,1,1,2025-06-26,0204,T,53,6.1NRT,295.14,6.16,D
31.62741,120.50415,314.91,1.91,1.35,2025-06-26,0204,T,14,6.1NRT,291.17,12.51,D
27.04525,119.26276,312.05,1.98,1.37,2025-06-26,0204,T,63,6.1NRT,294.43,21.49,D
